WAV,ABS1,ABS2,ABS3
580,2.265517803,Error,1.650947058
581,2.265517803,Error,1.650947058
582,2.265517803,Error,1.650446298
583,2.265517803,Error,1.650947058
584,2.265254097,Error,1.650446298
585,2.265517803,Error,1.650446298
586,2.265517803,Error,1.650947058
587,2.264990231,Error,1.650947058
588,2.265254097,Error,1.650947058
589,2.265517803,Error,1.650947058
590,2.265781349,Error,1.650947058
591,2.265781349,Error,1.650446298
592,2.265517803,Error,1.650947058
593,2.265781349,Error,1.650446298
594,2.265517803,Error,1.650446298
595,2.265254097,Error,1.650947058
596,2.264990231,Error,1.650446298
597,2.265254097,Error,1.650446298
598,2.265254097,Error,1.650947058
599,2.264990231,Error,1.650446298
600,2.265517803,Error,1.650446298
601,2.265517803,Error,1.650947058
602,2.265254097,Error,1.628692207
603,2.265517803,Error,1.628191446
604,2.265517803,Error,1.628191446
605,2.265254097,Error,1.628692207
606,2.265254097,Error,1.628191446
607,2.265254097,Error,1.628191446
608,2.264990231,Error,1.628191446
609,2.264990231,Error,1.628191446
610,2.265254097,Error,1.628191446
611,2.265781349,Error,1.628191446
612,2.265517803,Error,1.628191446
613,2.265517803,Error,1.628191446
614,2.265254097,Error,1.628191446
615,2.265517803,Error,1.628191446
616,2.265517803,Error,1.628692207
617,2.264990231,Error,1.628692207
618,2.265254097,Error,1.659589677
619,2.265254097,Error,1.659589677
620,2.264731594,Error,1.660090438
621,2.264990231,Error,1.660090438
622,2.265517803,Error,1.660090438
623,2.265254097,Error,1.660090438
624,2.265254097,Error,1.660090438
625,2.265517803,Error,1.659589677
626,2.265517803,Error,1.636956861
627,2.264990231,Error,1.6364561
628,2.265254097,Error,1.6364561
629,2.265254097,Error,1.636956861
630,2.264990231,Error,1.636956861
631,2.264990231,Error,1.636956861
632,2.265254097,Error,1.636956861
633,2.265517803,Error,1.636956861
634,2.265781349,Error,1.6364561
635,2.265517803,Error,1.6364561
636,2.265254097,Error,1.636956861
637,2.265517803,Error,1.6364561
638,2.264990231,Error,1.636956861
639,2.264990231,Error,1.6364561
640,2.265254097,Error,1.6364561
641,2.264990231,Error,1.636956861
642,2.264731594,Error,1.6364561
643,2.265254097,Error,1.6364561
644,2.265517803,Error,1.6364561
645,2.265254097,Error,1.6364561
646,2.265517803,Error,1.6364561
647,2.265254097,Error,1.6364561
648,2.264990231,Error,1.636956861
649,2.265254097,Error,1.6364561
650,2.220091938,Error,1.614889508
651,2.219828072,Error,1.615390269
652,2.220091938,Error,1.614889508
653,2.219828072,Error,1.614889508
654,2.219828072,Error,1.615390269
655,2.220091938,Error,1.614889508
656,2.220355644,Error,1.614889508
657,2.220091938,Error,1.614889508
658,2.220091938,Error,1.614889508
659,2.220091938,Error,1.614889508
660,2.220091938,Error,1.614889508
661,2.219828072,Error,1.614889508
662,2.219828072,Error,1.614889508
663,2.219569435,Error,1.614889508
664,2.219828072,Error,1.614889508
665,2.219828072,Error,1.614889508
666,2.220091938,Error,1.614889508
667,2.220091938,Error,1.614889508
668,2.220091938,Error,1.614889508
669,2.220091938,Error,1.614889508
670,2.219828072,Error,1.614889508
671,2.220091938,Error,1.614889508
672,2.219828072,Error,1.615390269
673,2.219569435,Error,1.614889508
674,2.219828072,Error,1.614889508
675,2.219828072,Error,1.614889508
676,2.219569435,Error,1.594343412
677,2.220091938,Error,1.594343412
678,2.220091938,Error,1.595036619
679,2.219828072,Error,1.594844173
680,2.220091938,Error,1.594343412
681,2.220355644,Error,1.594343412
682,2.219569435,Error,1.594844173
683,2.219569435,Error,1.595036619
684,2.219828072,Error,1.594343412
685,2.219828072,Error,1.594343412
686,2.219569435,Error,1.594343412
687,2.219828072,Error,1.594343412
688,2.219828072,Error,1.594343412
689,2.220091938,Error,1.595036619
690,2.220091938,Error,1.594343412
691,2.219828072,Error,1.594343412
692,2.220091938,Error,1.595036619
693,2.219828072,Error,1.595036619
694,2.219569435,Error,1.595036619
695,2.219828072,Error,1.595036619
696,2.219828072,Error,1.595036619
697,2.219569435,Error,1.594343412
698,2.219569435,Error,1.595036619
699,2.220091938,Error,1.595036619
700,2.220091938,Error,1.594343412
701,2.219828072,Error,1.595036619
702,2.220091938,Error,1.595036619
703,2.220091938,Error,1.575780854
704,2.219569435,Error,1.575780854
705,2.219828072,Error,1.575780854
706,2.219828072,Error,1.575780854
707,2.219569435,Error,1.575780854
708,2.219828072,Error,1.575780854
709,2.219828072,Error,1.575780854
710,2.220091938,Error,1.575780854
711,2.220355644,Error,1.575780854
712,2.219828072,Error,1.575780854
713,2.219828072,Error,1.575780854
714,2.220091938,Error,1.575780854
715,2.219828072,Error,1.575780854
716,2.219569435,Error,1.575780854
717,2.219828072,Error,1.575780854
718,2.219828072,Error,1.575780854
719,2.219569435,Error,1.575780854
720,2.219828072,Error,1.575780854
721,2.220355644,Error,1.575780854
722,2.220091938,Error,1.575780854
723,2.220091938,Error,1.575780854
724,2.220091938,Error,1.575780854
725,2.219828072,Error,1.575780854
726,2.219828072,Error,1.575780854
727,2.219828072,Error,1.575780854
728,2.219828072,Error,1.575780854
729,2.219569435,Error,1.575780854
730,2.219828072,Error,1.575270684
731,2.219828072,Error,1.575780854
732,2.220091938,Error,1.556995708
733,2.220355644,Error,1.556485538
734,2.220355644,Error,1.556995708
735,2.219828072,Error,1.556995708
736,2.220091938,Error,1.556485538
737,2.219828072,Error,1.556995708
738,2.219828072,Error,1.556485538
739,2.220091938,Error,1.556485538
740,2.219569435,Error,1.556485538
741,2.220091938,Error,1.556485538
742,2.220355644,Error,1.556485538
743,2.220355644,Error,1.556485538
744,2.220091938,Error,1.556485538
745,2.220355644,Error,1.556485538
746,2.220355644,Error,1.556485538
747,2.220091938,Error,1.556485538
748,2.220091938,Error,1.556485538
749,2.220091938,Error,1.556485538
750,2.219828072,Error,1.556485538
751,2.220091938,Error,1.556485538
752,2.220091938,Error,1.556485538
753,2.220355644,Error,1.582944576
754,2.220619191,Error,1.582944576
755,2.220355644,Error,1.582944576
756,2.220091938,Error,1.582944576
757,2.220091938,Error,1.582944576
758,2.220355644,Error,1.582944576
759,2.220091938,Error,1.582944576
760,2.219828072,Error,1.582944576
761,2.220091938,Error,1.582944576
762,2.219828072,Error,1.582944576
763,2.220091938,Error,1.582944576
764,2.220355644,Error,1.563479159
765,2.220091938,Error,1.563479159
766,2.220355644,Error,1.563479159
767,2.220355644,Error,1.563479159
768,2.220091938,Error,1.563479159
769,2.220355644,Error,1.563479159
770,2.220091938,Error,1.563479159
771,2.219828072,Error,1.563479159
772,2.219828072,Error,1.563479159
773,2.220091938,Error,1.563479159
774,2.220091938,Error,1.563479159
775,2.220091938,Error,1.563479159
776,2.220355644,Error,1.563479159
777,2.220355644,Error,1.563479159
778,2.220091938,Error,1.563479159
779,2.220355644,Error,1.563479159
780,2.220091938,Error,1.563479159
781,2.219828072,Error,1.563479159
