WAV,ABS1,ABS2,ABS3
640,Error,2.152565149,1.452871276
641,Error,2.150724862,1.452871276
642,Error,2.150724862,1.452871276
643,Error,2.152565149,1.451961478
644,Error,2.150724862,1.451514802
645,Error,2.150724862,1.451961478
646,Error,2.152565149,1.451961478
647,Error,2.151330749,1.451514802
648,Error,2.150724862,1.451961478
649,Error,2.152565149,1.451961478
650,Error,2.151330749,1.451514802
651,Error,2.15010548,1.451961478
652,Error,2.151948388,1.451961478
653,Error,2.151948388,1.451514802
654,Error,2.15010548,1.452871276
655,Error,2.151948388,1.452871276
656,Error,2.152565149,1.452871276
657,Error,2.15010548,1.439921169
658,Error,2.151330749,1.440366453
659,Error,2.152565149,1.440366453
660,Error,2.15010548,1.439466508
661,Error,2.151330749,1.439921169
662,Error,2.152565149,1.439921169
663,Error,2.150724862,1.439921169
664,Error,2.150724862,1.440366453
665,Error,2.152565149,1.439921169
666,Error,2.150724862,1.439466508
667,Error,2.15010548,1.439921169
668,Error,2.152565149,1.439466508
669,Error,2.151330749,1.439466508
670,Error,2.15010548,1.439466508
671,Error,2.152565149,1.439011371
672,Error,2.151330749,1.439011371
673,Error,2.15010548,1.439466508
674,Error,2.151948388,1.439466508
675,Error,2.151948388,1.439011371
676,Error,2.15010548,1.439466508
677,Error,2.151948388,1.439921169
678,Error,2.151948388,1.439466508
679,Error,2.15010548,1.427584489
680,Error,2.151330749,1.440366453
681,Error,2.151948388,1.427584489
682,Error,2.15010548,1.427584489
683,Error,2.151330749,1.427584489
684,Error,2.152565149,1.427129829
685,Error,2.150724862,1.427584489
686,Error,2.150724862,1.428029774
687,Error,2.152565149,1.428029774
688,Error,2.150724862,1.427584489
689,Error,2.150724862,1.428029774
690,Error,2.152565149,1.428029774
691,Error,2.151330749,1.427584489
692,Error,2.15010548,1.427584489
693,Error,2.151948388,1.427584489
694,Error,2.151948388,1.427584489
695,Error,2.15010548,1.427584489
696,Error,2.151948388,1.427129829
697,Error,2.151948388,1.427584489
698,Error,2.15010548,1.426674692
699,Error,2.151948388,1.426228015
700,Error,2.151948388,1.426674692
701,Error,2.150724862,1.427129829
702,Error,2.151330749,1.41513393
703,Error,2.151948388,1.41513393
704,Error,2.152565149,1.428029774
705,Error,2.152565149,1.416033875
706,Error,2.150724862,1.415588591
707,Error,2.151948388,1.415588591
708,Error,2.153181036,1.415588591
709,Error,2.150724862,1.415588591
710,Error,2.151330749,1.416487595
711,Error,2.153181036,1.416487595
712,Error,2.151330749,1.416033875
713,Error,2.151330749,1.416033875
714,Error,2.153181036,1.416033875
715,Error,2.151330749,1.416033875
716,Error,2.150724862,1.416033875
717,Error,2.153181036,1.416487595
718,Error,2.151330749,1.416487595
719,Error,2.150724862,1.416407561
720,Error,2.152565149,1.415953757
721,Error,2.151948388,1.41513393
722,Error,2.150724862,1.415588591
723,Error,2.152565149,1.415588591
724,Error,2.151948388,1.41513393
725,Error,2.15010548,1.415588591
726,Error,2.151948388,1.414678793
727,Error,2.152565149,1.402558677
728,Error,2.15010548,1.403005353
729,Error,2.151948388,1.414678793
730,Error,2.152565149,1.402558677
731,Error,2.150724862,1.402558677
732,Error,2.151330749,1.404814155
733,Error,2.152565149,1.404814155
734,Error,2.150724862,1.404360435
735,Error,2.150724862,1.404814155
736,Error,2.152565149,1.404814155
737,Error,2.151330749,1.403915151
738,Error,2.150724862,1.404360435
739,Error,2.152565149,1.404814155
740,Error,2.151948388,1.404360435
741,Error,2.15010548,1.404280318
742,Error,2.152565149,1.404814155
743,Error,2.151948388,1.403915151
744,Error,2.150724862,1.404360435
745,Error,2.152565149,1.403915151
746,Error,2.151948388,1.403915151
747,Error,2.15010548,1.404360435
748,Error,2.151948388,1.403915151
749,Error,2.151948388,1.403915151
750,Error,2.150724862,1.403915151
751,Error,2.151330749,1.40346049
752,Error,2.151948388,1.403005353
753,Error,2.150724862,1.40346049
754,Error,2.151330749,1.392092626
755,Error,2.152565149,1.392092626
756,Error,2.150724862,1.403915151
757,Error,2.150724862,1.392547287
758,Error,2.152565149,1.392092626
759,Error,2.151330749,1.406406407
760,Error,2.150724862,1.407306352
761,Error,2.152565149,1.392992571
762,Error,2.151948388,1.407306352
763,Error,2.150724862,1.407760072
764,Error,2.152565149,1.407760072
765,Error,2.151948388,1.406861068
766,Error,2.150724862,1.406861068
767,Error,2.151948388,1.406861068
768,Error,2.151948388,1.406861068
769,Error,2.150724862,1.406861068
770,Error,2.151948388,1.406861068
771,Error,2.152565149,1.407760072
772,Error,2.150724862,1.407306352
773,Error,2.151948388,1.406861068
774,Error,2.152565149,1.406861068
775,Error,2.151330749,1.406861068
776,Error,2.151330749,1.406406407
777,Error,2.152565149,1.40595127
778,Error,2.151330749,1.406406407
779,Error,2.151330749,1.406406407
780,Error,2.152565149,1.406406407
781,Error,2.151948388,1.406861068
